Aktien_id;Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
1;2022-09-06;53.67;55.40;53.52;55.24;2218159;121693625
1;2022-09-05;55.51;55.70;53.23;53.64;3874435;210282564
1;2022-09-02;55.91;57.58;55.50;57.58;3231350;184607922
1;2022-09-01;55.80;55.80;54.79;55.00;1943324;107197080
1;2022-08-31;57.40;58.01;56.12;56.12;2579501;145565772
1;2022-08-30;56.23;57.83;55.80;56.76;2416581;137865458
1;2022-08-29;54.68;56.18;54.28;56.18;1969692;109552157
1;2022-08-26;56.41;57.02;54.65;55.00;2788422;154923655
1;2022-08-25;56.27;56.81;55.54;56.31;1778662;99850832
1;2022-08-24;56.30;56.79;55.56;55.83;2228760;124641503
1;2022-08-23;55.70;57.09;55.50;56.74;2197419;124478307
1;2022-08-22;57.70;58.00;55.32;55.91;2742003;154128708
1;2022-08-19;59.90;60.09;57.99;58.09;3083542;180844822
1;2022-08-18;60.25;60.96;59.98;60.34;1451857;87639242
1;2022-08-17;61.49;61.66;60.08;60.09;1939799;117171539
1;2022-08-16;60.65;61.44;60.54;61.22;1399574;85482999
1;2022-08-15;61.02;61.17;59.99;60.56;1231335;74375461
1;2022-08-12;60.79;61.48;60.59;60.93;1661009;101239475
1;2022-08-11;60.92;61.12;60.09;60.52;1334795;80959425
1;2022-08-10;59.50;60.80;59.26;60.52;1477512;89135458
1;2022-08-09;60.47;60.89;59.62;59.63;1540043;92298476
1;2022-08-08;59.50;60.59;59.45;60.47;2157053;129991252
1;2022-08-05;59.02;59.75;58.73;58.91;2081223;122852488
1;2022-08-04;58.90;61.02;58.81;59.13;3128523;187090435
1;2022-08-03;57.22;58.79;56.40;58.73;3019430;175203535
1;2022-08-02;57.25;57.95;56.52;57.80;2267997;130310839
1;2022-08-01;57.35;58.35;57.17;57.45;2240864;129189743
1;2022-07-29;57.29;57.74;56.61;57.22;3086825;176299913
1;2022-07-28;57.20;57.66;55.45;56.74;3058351;173540834
1;2022-07-27;56.50;56.70;54.88;56.25;3433910;192133922
1;2022-07-26;55.19;55.20;54.02;54.27;2622172;142818195
1;2022-07-25;54.72;56.15;54.36;55.45;2161496;119725358
1;2022-07-22;55.08;55.54;54.69;54.69;1977983;108646526
1;2022-07-21;55.72;55.95;54.22;55.08;2404588;132124568
1;2022-07-20;56.16;56.77;54.43;55.39;2748669;152675429
1;2022-07-19;53.62;56.66;53.31;56.44;3477506;193268153
1;2022-07-18;53.37;54.29;52.52;53.97;2724224;146773682
1;2022-07-15;50.89;53.04;50.40;52.87;4988165;261042646
1;2022-07-14;51.63;52.18;50.19;50.68;3820841;194526449
1;2022-07-13;53.33;53.45;51.01;51.52;4001175;207830515
1;2022-07-12;52.95;54.14;52.21;54.00;2414937;128844471
1;2022-07-11;53.96;55.18;53.57;53.58;3197596;173351508
1;2022-07-08;53.65;55.87;53.05;55.87;3874127;213423590
1;2022-07-07;51.40;54.20;51.27;53.85;3913441;208381434
1;2022-07-06;51.36;52.06;50.62;50.62;3383302;172533361
1;2022-07-05;54.14;54.66;50.95;51.03;4302723;223700090
1;2022-07-04;55.54;55.60;53.08;53.45;2788226;149689549
1;2022-07-01;54.66;55.65;54.39;55.00;3058854;168088507
1;2022-06-30;56.48;56.48;54.42;55.22;5239689;289098528
1;2022-06-29;57.94;58.42;57.22;57.60;3125816;180231343
1;2022-06-28;59.75;60.39;58.86;58.93;2304696;136986596
1;2022-06-27;59.00;60.42;58.39;59.24;2602482;154290876
1;2022-06-24;58.92;58.95;56.86;58.56;4012939;232784166
1;2022-06-23;62.13;62.50;58.58;58.58;4503913;269643636
1;2022-06-22;63.18;63.37;61.76;62.42;3001216;187017576
1;2022-06-21;63.14;64.70;63.04;64.17;2127892;136455328
1;2022-06-20;62.14;63.07;61.46;62.98;1856646;116364757
1;2022-06-17;62.00;62.46;61.03;61.93;8659417;536311141
1;2022-06-16;63.52;63.53;61.31;61.70;3319069;205598313
1;2022-06-15;63.00;63.90;62.53;63.44;3421889;216923588
1;2022-06-14;62.48;62.92;61.37;62.29;3057644;190192081
1;2022-06-13;63.50;63.99;61.68;62.15;4698245;293161556
1;2022-06-10;66.30;66.55;64.76;64.91;3222045;210723447
1;2022-06-09;67.66;68.22;66.83;66.95;2377373;159912688
1;2022-06-08;68.04;68.19;67.07;67.95;2396213;162490591
1;2022-06-07;67.66;68.21;67.19;67.77;1824079;123459817
1;2022-06-06;67.90;68.36;67.33;68.23;1860110;126579801
1;2022-06-03;68.19;68.33;67.01;67.35;2015728;135962909
1;2022-06-02;67.10;68.42;67.10;67.80;2123752;144277135
1;2022-06-01;66.91;67.95;66.91;67.30;2800907;188919739
1;2022-05-31;66.11;67.42;65.60;66.20;8549353;566351300
1;2022-05-30;66.33;66.75;65.71;66.27;1714484;113606998
1;2022-05-27;65.52;66.02;64.79;66.02;2659850;174485749
1;2022-05-26;64.30;65.54;64.15;65.20;2741419;178166957
1;2022-05-25;64.31;64.48;63.29;64.00;2180008;139239935
1;2022-05-24;64.12;65.08;63.71;63.71;2312803;148259624
1;2022-05-23;64.60;64.61;63.15;64.56;2226726;142952125
1;2022-05-20;63.54;65.30;63.14;63.30;4037406;258841330
1;2022-05-19;64.03;64.03;61.99;63.28;3904945;246280484
1;2022-05-18;65.20;65.86;64.70;64.76;2660096;173099330
1;2022-05-17;64.08;65.16;63.91;65.14;2785107;180691344
1;2022-05-16;64.05;64.60;63.04;63.56;2472225;157478470
1;2022-05-13;63.65;64.56;62.92;64.10;3062818;196114437
1;2022-05-12;63.00;63.83;62.05;63.51;3339970;210437105
1;2022-05-11;62.28;63.94;62.01;63.86;4564813;289446288
1;2022-05-10;61.50;62.40;61.05;61.13;2562459;157754655
1;2022-05-09;61.69;62.63;60.56;60.56;2550726;156037044
1;2022-05-06;60.68;62.47;60.31;62.08;3781433;233854771
1;2022-05-05;63.40;63.84;60.74;61.00;3077742;190439140
1;2022-05-04;62.97;63.27;62.29;62.33;2525642;158060924
1;2022-05-03;62.32;62.89;61.60;62.88;3449636;215573912
1;2022-05-02;61.79;63.12;61.76;62.22;4880723;304417311
1;2022-04-29;67.10;67.53;66.43;67.10;6141085;411667564
1;2022-04-28;65.00;66.88;64.88;66.51;5497785;363572502
1;2022-04-27;63.79;65.50;62.53;63.88;5329559;341775527
1;2022-04-26;64.91;65.12;62.81;62.91;4784384;304661411
1;2022-04-25;63.73;64.40;62.96;63.83;4119685;262532088
1;2022-04-22;65.10;65.87;64.73;64.73;3535982;230263849
1;2022-04-21;65.62;66.66;65.13;65.85;3029738;199997853
1;2022-04-20;64.89;66.20;64.53;65.35;3107995;203511159
1;2022-04-19;63.40;64.64;63.01;64.28;2834276;181530420
1;2022-04-14;63.20;63.96;62.82;63.32;3459542;218824343
1;2022-04-13;62.28;63.36;61.88;62.86;2297064;144132119
1;2022-04-12;61.50;63.15;60.80;62.50;2791096;173707680
1;2022-04-11;62.55;62.74;61.52;62.39;3274607;203719913
1;2022-04-08;63.46;64.14;62.67;63.22;2477629;156911559
1;2022-04-07;62.44;63.28;62.08;62.28;2920342;182347501
1;2022-04-06;62.70;62.95;60.62;62.23;4539402;280567750
1;2022-04-05;64.49;64.82;62.62;62.96;3425810;217011242
1;2022-04-04;63.99;64.54;62.81;64.26;2538008;162004301
1;2022-04-01;64.01;64.76;63.31;63.49;2848350;181901607
1;2022-03-31;65.80;65.97;63.40;63.81;4179264;267952646
1;2022-03-30;66.43;66.93;64.95;65.35;3326372;217830004
1;2022-03-29;65.11;68.16;64.66;66.85;4830793;321861989
1;2022-03-28;63.39;65.23;63.30;63.91;2760387;177418850
1;2022-03-25;63.32;64.10;62.51;63.21;2499241;158208055
1;2022-03-24;63.35;64.33;62.47;63.12;2963436;187436511
1;2022-03-23;64.72;64.83;62.78;63.32;2832496;180069541
1;2022-03-22;63.78;64.93;63.10;64.16;3027640;194579262
1;2022-03-21;63.02;63.92;62.53;63.32;2621597;166209258
1;2022-03-18;63.87;64.98;62.21;62.63;8469566;531053930
1;2022-03-17;65.80;65.91;63.49;64.00;4486444;287864583
1;2022-03-16;64.31;66.08;63.25;65.26;6129054;398124188
1;2022-03-15;60.39;62.85;59.23;62.14;5067779;310300958
1;2022-03-14;60.16;61.48;59.68;60.76;4719598;286234374
1;2022-03-11;59.36;61.62;58.06;58.59;6157828;366754293
1;2022-03-10;61.36;61.81;57.33;59.09;6757062;398156355
1;2022-03-09;59.14;61.36;58.15;61.36;6946066;418078048
1;2022-03-08;56.44;58.70;56.43;57.00;6732058;386784389
1;2022-03-07;55.22;59.45;54.67;57.39;8645172;496046219
1;2022-03-04;58.85;60.09;56.81;58.00;9611532;559639685
1;2022-03-03;64.00;64.41;60.00;60.21;6123312;377355286
1;2022-03-02;65.20;65.33;63.05;64.06;8133642;520770047
1;2022-03-01;69.50;70.49;66.32;66.44;6811103;459321746
1;2022-02-28;69.90;70.60;68.17;70.50;4369828;301314310
1;2022-02-25;70.46;72.10;68.35;72.06;6292551;444205894
1;2022-02-24;69.00;71.33;67.85;68.79;8297015;575222758
1;2022-02-23;74.30;75.25;72.94;73.57;3345429;247764659
1;2022-02-22;71.48;74.21;71.10;73.22;3938250;288189321
1;2022-02-21;76.64;77.07;73.81;74.03;3466863;260126588
1;2022-02-18;76.51;77.65;75.25;75.59;2876383;219062190
1;2022-02-17;76.94;77.90;75.47;76.06;3129408;239701750
1;2022-02-16;75.49;77.42;75.20;75.82;3338076;254545449
1;2022-02-15;74.15;75.46;73.45;75.38;4255754;319137295
1;2022-02-14;71.97;74.98;71.74;74.31;6449171;474251661
1;2022-02-11;69.01;75.36;68.65;74.44;7685106;562940647
1;2022-02-10;70.54;70.65;69.20;69.75;2499973;174848565
1;2022-02-09;68.40;70.96;68.27;70.54;4477504;314497526
1;2022-02-08;67.45;68.95;66.73;67.56;2866739;193850833
1;2022-02-07;68.32;68.65;67.56;67.56;2619261;177596479
1;2022-02-04;70.38;70.38;67.25;67.83;3544933;241149093
1;2022-02-03;69.10;70.45;69.10;69.69;2636950;184162704
1;2022-02-02;70.36;70.56;69.24;69.40;2056085;143309023
1;2022-02-01;70.00;70.92;69.70;70.16;2186518;153526973
1;2022-01-31;70.62;70.82;69.19;69.93;2650761;185268332
1;2022-01-28;70.80;70.80;68.50;69.87;3281757;227883206
1;2022-01-27;69.46;71.78;69.31;71.15;2960980;210337150
1;2022-01-26;69.43;71.07;69.17;70.51;2931917;206634382
1;2022-01-25;69.20;69.78;68.02;68.82;3132631;215913768
1;2022-01-24;71.48;72.56;67.88;68.30;5020505;347642366
1;2022-01-21;72.04;72.08;71.00;71.93;4055043;290512330
1;2022-01-20;74.00;74.53;72.15;73.20;3532959;258137618
1;2022-01-19;74.09;75.46;73.65;74.50;3104068;231520307
1;2022-01-18;73.90;75.21;72.81;74.64;2955090;219387117
1;2022-01-17;75.16;75.32;73.48;74.26;1926199;143008680
1;2022-01-14;74.72;75.65;74.49;74.79;2448641;183723844
1;2022-01-13;73.21;75.60;73.20;75.43;3906108;292962872
1;2022-01-12;73.40;74.04;72.44;73.42;2946446;215912793
1;2022-01-11;73.54;73.56;71.91;72.54;2488494;180427584
1;2022-01-10;74.09;74.48;72.78;73.05;2384947;174795703
1;2022-01-07;75.04;75.68;73.37;73.56;2755179;204204840
1;2022-01-06;73.93;76.43;73.54;74.91;3602804;270990893
1;2022-01-05;72.40;75.05;72.40;75.00;5106683;379588373
1;2022-01-04;69.48;72.63;69.41;72.11;4936145;353969057
1;2022-01-03;68.50;69.19;67.89;68.70;2654611;181965519
1;2021-12-30;68.24;68.59;67.59;67.59;2237979;151589306
1;2021-12-29;69.60;69.75;68.18;68.23;2470115;169246916
1;2021-12-28;69.93;70.54;69.49;69.60;1494742;104369604
1;2021-12-27;69.88;70.18;69.50;69.89;1243078;86733632
1;2021-12-23;70.21;70.53;69.94;70.09;1620249;113689809
1;2021-12-22;68.70;69.69;68.16;69.69;1839788;127487604
1;2021-12-21;68.20;68.80;67.29;68.62;2264407;154768612
1;2021-12-20;66.70;67.82;66.48;67.30;4786790;321553841
1;2021-12-17;70.39;70.65;68.54;68.75;7737176;535092513
1;2021-12-16;72.52;72.96;71.02;71.74;3421998;245793220
1;2021-12-15;71.81;72.40;71.09;71.12;2931838;209595477
1;2021-12-14;73.00;73.74;71.47;71.47;4265644;307747884
1;2021-12-13;74.72;76.11;73.99;74.00;4680761;350462649
1;2021-12-10;73.20;75.31;71.01;74.25;7213204;532158999
1;2021-12-09;72.235;73.4187;71.5215;72.3442;4118202;298123323
1;2021-12-08;72.873;72.9654;70.7072;72.042;3961955;284741146
1;2021-12-07;72.9318;73.4774;72.4785;72.873;4448965;324320698
1;2021-12-06;72.7051;72.9906;71.0262;71.7482;3346342;240186200
1;2021-12-03;72.999;73.2592;71.2865;71.8825;4038910;290863242
1;2021-12-02;71.7482;73.3095;71.4376;72.2854;4509378;326129406
1;2021-12-01;70.7576;73.0661;70.0357;72.6884;4977452;359256628
1;2021-11-30;68.617;70.3882;67.5173;69.6747;7067667;488640150
1;2021-11-29;70.7408;70.9759;69.1291;69.5068;4583433;319998738
1;2021-11-26;71.3536;71.8405;69.0451;69.809;7604459;536181797
1;2021-11-25;74.6946;74.8793;73.7125;74.191;1516573;112552532
1;2021-11-24;75.66;75.7691;73.5278;74.1826;3648700;271146036
1;2021-11-23;75.5509;76.5582;75.2487;75.5845;2839143;215146646
1;2021-11-22;75.2991;76.7765;75.2151;76.3652;3005473;229090903
1;2021-11-19;76.3903;76.7429;74.7618;75.3746;5367170;405940505
1;2021-11-18;75.4669;76.9192;75.2739;76.3064;3739085;285024894
1;2021-11-17;74.9801;75.4586;74.5352;75.064;2416796;181424057
1;2021-11-16;74.8877;75.3998;74.3253;74.8877;2829826;211992985
1;2021-11-15;73.6789;74.8877;73.5782;74.5687;2183385;162543632
1;2021-11-12;73.511;73.9224;73.1249;73.7796;2270804;167365343
1;2021-11-11;73.788;74.4176;73.2172;73.3347;3402304;250823678
1;2021-11-10;73.4439;74.2078;72.7303;73.9475;3060415;225600790
1;2021-11-09;73.1584;74.0902;73.0913;73.3851;2110502;155143022
1;2021-11-08;73.1836;73.6034;72.68;73.2256;1743606;127581881
1;2021-11-05;72.4953;73.9224;72.4113;73.5278;3113146;228702324
1;2021-11-04;73.2172;74.0735;70.0944;73.0325;5162814;375857391
1;2021-11-03;72.6128;73.3095;72.0839;73.0577;2506822;182567256
1;2021-11-02;72.7807;73.2592;71.9244;73.1081;2856569;207902562
1;2021-11-01;72.1931;73.511;72.0252;73.0157;2752651;200812507
1;2021-10-29;69.8762;72.0504;69.4229;71.9748;5211886;373267362
1;2021-10-28;69.4397;70.3882;69.255;70.3882;2351057;164765557
1;2021-10-27;69.3809;70.5981;68.936;70.1616;2832004;197940393
